Employee ID,Predicted Band,Confidence (%),Training Needed,Training Topics,Promotion Ready,PIP Required,PIP Goals,Retention Risk,Wellbeing Flag,Recommended Actions,Priority,HR Summary
EMP0237,Low,60.3,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (60.3% confidence). PIP required.Retention risk: Medium.
EMP0238,Medium,98.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.4% confidence). Retention risk: Low.
EMP0238,Medium,97.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.9% confidence). Retention risk: Low.
EMP0238,Medium,97.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.8% confidence). Retention risk: Low.
EMP0238,Medium,83.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (83.8% confidence). Retention risk: Low.
EMP0239,Medium,92.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.7% confidence). Retention risk: Low.
EMP0239,Medium,65.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (65.4% confidence). Retention risk: Low.
EMP0239,Medium,97.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.0% confidence). Retention risk: Low.
EMP0239,Medium,94.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.4% confidence). Retention risk: Low.
EMP0240,Medium,84.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (84.0% confidence). Retention risk: Low.
EMP0240,Medium,96.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.8% confidence). Retention risk: Low.
EMP0240,Medium,79.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.7% confidence). Retention risk: Low.
EMP0240,Medium,97.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.0% confidence). Retention risk: Low.
EMP0241,Medium,97.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.6% confidence). Retention risk: Low.
EMP0241,Medium,98.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.2% confidence). Retention risk: Low.
EMP0241,Medium,97.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.3% confidence). Retention risk: Low.
EMP0241,Medium,74.6,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (74.6% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0242,Medium,77.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (77.4% confidence). Retention risk: Low.
EMP0242,Low,69.1,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (69.1% confidence). PIP required.Retention risk: Medium.
EMP0242,Low,51.2,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (51.2% confidence). PIP required.Retention risk: Medium.
EMP0242,Low,74.8,True,Role-specific technical skills bootcamp; Goal-setting and OKR workshop,False,True,Increase goal achievement from 48% to ≥70% within 90 days,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (74.8% confidence). Training: Role-specific technical skills bootcamp; Goal-setting and OKR workshop. PIP required.Retention risk: Medium.
EMP0243,Medium,97.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.6% confidence). Retention risk: Low.
EMP0243,Medium,94.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.0% confidence). Retention risk: Low.
EMP0243,Medium,97.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.0% confidence). Retention risk: Low.
EMP0243,Medium,96.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.3% confidence). Retention risk: Low.
EMP0244,Medium,96.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.4% confidence). Retention risk: Low.
EMP0244,Medium,94.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.7% confidence). Retention risk: Low.
EMP0244,Medium,95.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.7% confidence). Retention risk: Low.
EMP0244,Medium,89.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (89.5% confidence). Retention risk: Low.
EMP0245,Medium,85.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.4% confidence). Retention risk: Low.
EMP0245,Low,70.0,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (70.0% confidence). PIP required.Retention risk: Medium.
EMP0245,Medium,69.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (69.5% confidence). Retention risk: Low.
EMP0245,Low,52.4,True,Role-specific technical skills bootcamp,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (52.4% confidence). Training: Role-specific technical skills bootcamp. PIP required.Retention risk: Medium.
EMP0246,Medium,96.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.0% confidence). Retention risk: Low.
EMP0246,Medium,61.7,False,,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Normal,[Normal] Medium performer (61.7% confidence). Retention risk: Low.
EMP0246,Medium,94.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.6% confidence). Retention risk: Low.
EMP0246,Medium,95.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.1% confidence). Retention risk: Low.
EMP0247,Medium,69.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (69.0% confidence). Retention risk: Low.
EMP0247,Medium,78.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (78.3% confidence). Retention risk: Low.
EMP0247,Medium,76.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (76.4% confidence). Retention risk: Low.
EMP0247,Medium,73.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (73.9% confidence). Retention risk: Low.
EMP0248,Medium,90.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.8% confidence). Retention risk: Low.
EMP0248,Medium,52.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (52.9% confidence). Retention risk: Low.
EMP0248,Medium,87.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (87.2% confidence). Retention risk: Low.
EMP0248,Medium,90.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.8% confidence). Retention risk: Low.
EMP0249,Medium,81.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (81.5% confidence). Retention risk: Low.
EMP0249,Medium,58.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (58.8% confidence). Retention risk: Low.
EMP0249,Medium,78.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (78.1% confidence). Retention risk: Low.
EMP0249,Medium,68.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (68.8% confidence). Retention risk: Low.
EMP0250,Medium,83.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (83.2% confidence). Retention risk: Low.
EMP0250,Medium,68.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (68.1% confidence). Retention risk: Low.
EMP0250,Medium,97.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.7% confidence). Retention risk: Low.
EMP0250,Medium,57.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (57.3% confidence). Retention risk: Low.
